"Format","AiM CSV File"
"Session","CentennialT"
"Vehicle","Kosmic"
"Racer","Clara"
"Championship",""
"Comment",""
"Date","Friday, July 25, 2025"
"Time","10:50 AM"
"Sample Rate","20"
"Duration","406"
"Segment","Session"
"Beacon Markers","14.076","102.86","174.748","245.922","316.304","406"
"Segment Times","0:14.076","1:28.784","1:11.888","1:11.174","1:10.382","1:29.696"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Pitch Angle","Yaw Angle"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","deg/s","deg/s","deg/s","°C","V","rpm","deg","deg","deg"

"388.650","20.1704","15","-0.0341","-0.1756","-1.9289","-65.2988","-3.3733","1742.8424","4.8000","0.1000","95.1657","39.56952967","-104.83039150","0.63","-0.06","0.69","13.5","-3.2","5.8","35.1","4.1","2665","3.5","-39.3","70.0"
"388.700","20.0233","15","-0.0608","-0.2030","-1.9708","-65.4276","-6.0944","1742.8324","4.8000","0.1000","52.2908","39.56953068","-104.83039442","0.69","-0.07","0.73","-6.0","-3.5","-0.8","35.1","4.1","2670","3.4","-39.3","70.4"
"388.750","19.6075","15","-0.0776","-0.2156","-2.0787","-65.4412","-7.9138","1742.8047","4.8000","0.1000","39.4327","39.56953165","-104.83039726","0.73","-0.05","0.81","-7.3","7.6","0.3","35.1","4.1","2663","3.4","-39.2","70.7"
"388.800","19.0720","15","-0.0915","-0.1838","-2.0374","-65.9996","-9.5052","1742.8228","4.8000","0.1000","31.9341","39.56953257","-104.83040012","0.67","-0.07","0.79","12.9","0.3","5.8","35.1","4.1","2662","3.3","-39.1","71.0"
"388.850","19.0104","15","-0.0869","-0.1451","-1.8733","-65.7496","-9.1708","1742.8381","4.8000","0.1000","32.9916","39.56953362","-104.83040296","0.63","-0.12","0.66","51.6","-2.0","22.1","35.1","4.1","2653","3.1","-39.0","71.3"
"388.900","18.8917","15","-0.0816","-0.1282","-1.8936","-66.0076","-8.7250","1742.8323","4.8000","0.1000","34.4608","39.56953456","-104.83040574","0.77","-0.19","0.73","64.4","11.5","22.4","35.1","4.1","2649","2.7","-38.9","71.8"
"388.950","18.4569","15","-0.0912","-0.1237","-1.9428","-68.0387","-9.8718","1742.8214","4.8000","0.0900","29.7565","39.56953537","-104.83040850","0.75","-0.08","0.84","57.0","25.4","21.7","35.1","4.1","2648","1.9","-38.7","72.5"
"389.000","17.7764","15","-0.1093","-0.1080","-1.9181","-69.3192","-11.9761","1742.8379","4.8000","0.0927","23.6237","39.56953604","-104.83041119","0.53","0.01","0.75","43.2","5.8","22.1","35.1","4.1","2675","0.9","-38.5","73.3"
"389.050","18.2488","15","-0.1238","-0.0985","-1.7736","-68.4778","-13.7027","1742.8575","4.8000","0.1000","21.1957","39.56953698","-104.83041406","0.54","-0.08","0.66","-7.4","1.3","13.2","35.1","4.1","2739","-0.4","-38.3","74.2"
"389.100","18.3511","15","-0.1332","-0.1085","-1.7548","-68.0454","-14.8866","1742.8490","4.8000","0.1000","19.6194","39.56953785","-104.83041688","0.56","-0.14","0.75","-18.1","1.2","-3.7","35.1","4.1","2797","-1.6","-38.2","75.3"
"389.150","18.1012","15","-0.1485","-0.1124","-1.7730","-70.1047","-16.7621","1742.8297","4.7975","0.1000","17.1870","39.56953847","-104.83041962","0.65","0.00","0.87","-21.3","-5.7","4.6","35.1","4.1","2791","-2.5","-38.2","76.4"
"389.200","17.7410","15","-0.1354","-0.0952","-1.6941","-70.4766","-15.4517","1742.8448","4.7000","0.1000","18.2736","39.56953923","-104.83042231","0.70","-0.08","0.77","12.1","-0.4","13.6","35.1","4.1","2841","-2.9","-38.1","77.2"
"389.250","17.1785","15","-0.1147","-0.0920","-1.6656","-71.7926","-13.2196","1742.8573","4.7000","0.1000","20.6818","39.56953989","-104.83042498","0.60","-0.10","0.67","40.0","-1.6","16.9","35.1","4.1","2870","-3.1","-38.2","77.9"
"389.300","16.8326","15","-0.1002","-0.0990","-1.6253","-73.6791","-11.6472","1742.8594","4.7000","0.0922","23.0011","39.56954037","-104.83042754","0.59","-0.02","0.72","4.3","-10.3","7.0","35.1","4.1","2880","-3.0","-38.2","78.5"
"389.350","17.1667","16","-0.0877","-0.0849","-1.7346","-73.5047","-10.3011","1742.8441","4.7000","0.0903","26.5229","39.56954092","-104.83043023","0.63","0.02","0.83","-29.7","-5.8","-5.4","35.1","4.1","2951","-2.8","-38.2","79.0"
"389.400","17.0062","16","-0.0906","-0.0813","-1.7736","-72.7966","-10.7410","1742.8184","4.7000","0.0972","25.1989","39.56954155","-104.83043283","0.57","0.02","0.83","-14.3","-5.0","-1.4","35.1","4.1","2981","-2.4","-38.2","79.4"
"389.450","16.7515","15","-0.1153","-0.0810","-1.8822","-73.3554","-13.7883","1742.8096","4.7000","0.0900","19.3358","39.56954212","-104.83043532","0.49","-0.04","0.76","13.6","-9.4","8.0","35.1","4.1","3020","-2.1","-38.1","79.9"
"389.500","16.8275","15","-0.1148","-0.0661","-1.8533","-74.3759","-13.8345","1742.8035","4.7000","0.0900","19.3587","39.56954265","-104.83043799","0.54","-0.07","0.77","33.4","-5.1","16.2","35.1","4.1","3035","-2.0","-38.0","80.5"
"389.550","17.0255","15","-0.0886","-0.0148","-1.7094","-74.7436","-10.7574","1742.8092","4.7000","0.1000","25.1892","39.56954317","-104.83044067","0.62","-0.08","0.84","47.1","8.8","22.2","35.1","4.1","3081","-2.1","-37.9","81.1"
"389.600","16.5918","15","-0.1056","0.0067","-1.7287","-75.3787","-12.8347","1742.8091","4.7000","0.1000","20.5743","39.56954364","-104.83044318","0.62","-0.08","0.84","64.1","3.0","27.9","35.1","4.1","3144","-2.2","-37.9","81.8"
"389.650","16.3780","15","-0.1640","-0.0012","-1.7196","-77.0680","-19.9210","1742.8102","4.7000","0.1000","13.0849","39.56954403","-104.83044573","0.57","-0.07","0.81","66.4","-6.4","32.9","35.1","4.1","3195","-2.6","-37.8","82.8"
"389.700","16.5156","16","-0.1985","-0.0254","-1.6898","-78.3628","-24.1184","1742.8098","4.7000","0.0922","10.8984","39.56954436","-104.83044846","0.59","-0.09","0.82","48.3","1.8","31.0","35.1","4.1","3201","-3.6","-37.8","84.1"
"389.750","16.6215","15","-0.2326","-0.0523","-1.6630","-79.7286","-28.3512","1742.7979","4.7000","0.1000","9.3308","39.56954465","-104.83045113","0.61","-0.09","0.85","41.6","-4.1","31.0","35.1","4.1","3234","-4.9","-37.8","85.7"
"389.800","16.4792","15","-0.2831","-0.0632","-1.6853","-80.7707","-34.7258","1742.7922","4.7000","0.1000","7.5527","39.56954487","-104.83045366","0.58","-0.08","0.86","39.5","-2.8","30.4","35.1","4.1","3216","-6.4","-37.8","87.5"
"389.850","16.4580","15","-0.2976","-0.0542","-1.6402","-82.6321","-36.7528","1742.7889","4.7000","0.0948","7.1270","39.56954506","-104.83045636","0.59","-0.08","0.85","37.0","15.8","32.2","35.1","4.1","3169","-7.7","-37.8","89.4"
"389.900","16.3136","16","-0.2989","-0.0639","-1.6603","-84.3119","-37.1495","1742.7793","4.7000","0.0978","6.9890","39.56954513","-104.83045886","0.62","-0.10","0.85","46.4","30.0","35.0","35.1","4.1","3130","-9.0","-37.8","91.4"
"389.950","16.1887","15","-0.3133","-0.0628","-1.7575","-86.7681","-39.2297","1742.7623","4.7000","0.1000","6.5677","39.56954514","-104.83046155","0.64","-0.08","0.86","41.0","36.4","35.4","35.1","4.1","3060","-10.0","-37.8","93.4"
"390.000","15.9474","15","-0.2992","-0.0321","-1.6681","-88.8263","-37.7084","1742.7611","4.7000","0.1000","6.7309","39.56954500","-104.83046408","0.63","-0.06","0.88","20.0","37.8","29.2","35.1","4.1","2976","-10.8","-37.8","95.5"
"390.050","15.6623","15","-0.2720","-0.0107","-1.6439","-90.3798","-34.4131","1742.7549","4.7000","0.0948","7.2435","39.56954484","-104.83046656","0.59","-0.06","0.89","11.9","26.0","24.1","35.1","4.1","3220","-11.4","-37.8","97.5"
"390.100","15.7758","15","-0.2580","-0.0061","-1.6127","-92.5767","-32.6899","1742.7391","4.7000","0.0978","7.6806","39.56954467","-104.83046906","0.51","-0.07","0.87","21.6","5.8","27.4","35.1","4.1","3468","-11.8","-37.7","99.5"
"390.150","16.0973","15","-0.2405","0.0248","-1.5404","-94.4181","-30.4959","1742.7598","4.7000","0.1000","8.4010","39.56954445","-104.83047176","0.48","0.04","0.86","20.3","8.9","27.9","35.1","4.1","3557","-12.2","-37.6","101.4"
"390.200","16.1815","15","-0.2100","0.0663","-1.4635","-95.4756","-26.5523","1742.7584","4.7000","0.1000","9.6992","39.56954409","-104.83047436","0.48","0.10","0.91","-33.7","22.5","7.4","35.1","4.1","3536","-12.3","-37.5","103.3"
"390.250","16.3224","15","-0.1902","0.0943","-1.5022","-94.9262","-23.8635","1742.7391","4.7000","0.1000","10.8861","39.56954396","-104.83047694","0.42","0.08","0.88","-33.2","-1.1","2.7","35.1","4.1","3563","-12.0","-37.3","104.9"
"390.300","16.4612","16","-0.1791","0.1146","-1.6148","-96.5312","-22.2408","1742.7139","4.7000","0.1000","11.7796","39.56954353","-104.83047956","0.40","0.05","0.84","-2.9","-8.8","14.2","35.1","4.1","3582","-11.3","-37.1","106.2"
"390.350","16.8866","16","-0.1782","0.1345","-1.5325","-97.6528","-21.8528","1742.7186","4.7000","0.1000","12.2986","39.56954324","-104.83048231","0.43","-0.01","0.85","9.7","0.4","15.5","35.1","4.0","3606","-10.5","-37.0","107.4"
"390.400","16.8609","15","-0.1745","0.1440","-1.4276","-98.9738","-21.0994","1742.7255","4.7000","0.1000","12.7183","39.56954283","-104.83048507","0.45","0.00","0.91","8.8","12.1","15.7","35.1","4.0","3608","-9.6","-36.9","108.4"
"390.450","17.1186","15","-0.1715","0.1541","-1.3603","-100.9430","-20.4275","1742.7203","4.7000","0.1053","13.3374","39.56954229","-104.83048782","0.45","0.06","0.94","-17.2","4.6","11.7","35.1","4.0","3607","-8.8","-36.8","109.4"
"390.500","17.4656","15","-0.1547","0.1531","-1.3365","-101.5403","-18.1426","1742.7202","4.7000","0.1023","15.3216","39.56954171","-104.83049055","0.42","-0.01","0.87","-9.7","8.5","10.8","35.1","4.1","3600","-7.8","-36.6","110.1"
"390.550","17.7696","15","-0.1333","0.1512","-1.2962","-102.1577","-15.3912","1742.7177","4.7000","0.1000","18.3749","39.56954126","-104.83049344","0.37","0.02","0.85","-13.7","2.2","4.5","35.1","4.1","3632","-7.0","-36.5","110.9"
"390.600","17.9856","15","-0.1145","0.1616","-1.1700","-103.5670","-13.0200","1742.7207","4.7000","0.1000","21.9854","39.56954062","-104.83049621","0.41","0.11","0.91","-54.6","3.9","-6.6","35.1","4.1","3633","-6.3","-36.5","111.7"
"390.650","18.3767","15","-0.0930","0.1648","-1.1526","-103.3599","-10.4179","1742.7124","4.7000","0.1000","28.0742","39.56954001","-104.83049920","0.44","0.12","0.94","-64.3","-4.5","-11.2","35.1","4.1","3636","-5.3","-36.4","112.2"
"390.700","18.6065","16","-0.0561","0.1531","-1.2397","-103.2361","-6.1939","1742.6848","4.7000","0.1000","47.8103","39.56953945","-104.83050206","0.38","0.08","0.88","-37.2","9.6","-6.5","35.1","4.1","3611","-3.8","-36.3","112.5"
"390.750","18.8992","16","-0.0133","0.1433","-1.2235","-103.4107","-1.4449","1742.6715","4.7000","0.1098","208.1673","39.56953892","-104.83050508","0.38","0.04","0.84","-20.2","8.2","-1.3","35.1","4.1","3621","-2.2","-36.2","112.5"
"390.800","19.1751","16","-0.0061","0.1438","-1.2049","-103.1538","-0.6543","1742.6743","4.7000","0.1000","466.4547","39.56953843","-104.83050816","0.43","0.00","0.88","-10.3","-3.4","2.6","35.1","4.1","3594","-0.7","-36.1","112.4"
"390.850","19.2929","16","-0.0011","0.1427","-1.1066","-103.4303","-0.1235","1742.6858","4.7000","0.1000","2486.8411","39.56953782","-104.83051124","0.44","-0.02","0.92","-7.6","-6.8","3.9","35.1","4.1","3571","0.8","-36.1","112.1"
"390.900","19.5352","16","0.0086","0.1372","-1.0324","-103.9239","0.8906","1742.6925","4.7000","0.1000","349.1088","39.56953715","-104.83051433","0.45","-0.00","0.92","-26.8","-15.4","-6.4","35.1","4.1","3535","2.3","-36.0","111.9"
"390.950","19.7556","16","0.0242","0.1424","-1.0643","-104.1626","2.4899","1742.6802","4.7000","0.1000","126.2783","39.56953651","-104.83051741","0.43","0.02","0.90","-46.2","-1.6","-16.4","35.1","4.1","3528","3.4","-36.0","111.6"
"391.000","20.0310","16","0.0526","0.1467","-1.1957","-103.7064","5.3364","1742.6511","4.7000","0.1028","59.7411","39.56953596","-104.83052052","0.38","0.03","0.89","-59.2","5.7","-22.4","35.1","4.1","3510","4.5","-36.0","111.3"
"391.050","20.3758","16","0.0711","0.1360","-1.2560","-103.0517","7.1323","1742.6284","4.7000","0.1047","45.4682","39.56953544","-104.83052374","0.38","0.04","0.90","-59.3","6.0","-24.5","35.1","4.1","3528","5.7","-35.9","110.9"
"391.100","20.7119","16","0.0909","0.1305","-1.2619","-102.4954","9.0089","1742.6235","4.7000","0.1000","36.5905","39.56953486","-104.83052709","0.37","0.03","0.92","-52.6","6.7","-21.5","35.1","4.1","3529","7.2","-36.0","110.3"
"391.150","20.8200","16","0.1325","0.1367","-1.1421","-101.7324","12.9932","1742.6239","4.7000","0.1100","25.5026","39.56953447","-104.83053047","0.39","0.03","0.91","-40.3","-0.3","-21.4","35.1","4.1","3519","8.9","-36.1","109.6"
"391.200","21.0814","16","0.1677","0.1301","-1.2148","-101.1369","16.2636","1742.6056","4.7000","0.1100","20.6301","39.56953383","-104.83053380","0.42","0.04","0.90","-45.2","8.1","-21.7","35.1","4.1","3511","10.6","-36.2","108.5"
"391.250","21.2457","16","0.1869","0.1161","-1.3222","-100.1678","17.9322","1742.5692","4.7000","0.1100","18.8564","39.56953342","-104.83053716","0.43","0.03","0.90","-47.3","-3.1","-24.3","35.1","4.1","3471","12.4","-36.3","107.2"
"391.300","21.4654","16","0.2112","0.0969","-1.4234","-98.6722","20.0753","1742.5354","4.7000","0.1100","17.0175","39.56953310","-104.83054064","0.46","0.01","0.90","-26.1","-12.9","-19.3","35.1","4.1","3416","14.0","-36.5","105.8"
"391.350","21.3750","16","0.2142","0.0739","-1.3214","-98.6896","20.2072","1742.5430","4.7000","0.1100","16.8352","39.56953275","-104.83054401","0.48","0.01","0.91","-16.3","-19.4","-19.9","35.1","4.1","3313","15.4","-36.7","104.5"
"391.400","21.5935","16","0.2120","0.0620","-1.3499","-97.6269","19.8789","1742.5336","4.7000","0.1100","17.2883","39.56953246","-104.83054754","0.46","0.01","0.90","-17.4","-6.1","-24.7","35.1","4.1","3145","16.4","-36.8","103.1"
"391.450","21.8697","16","0.2166","0.0454","-1.3922","-96.1790","20.2116","1742.5146","4.7000","0.1100","17.2212","39.56953220","-104.83055112","0.46","0.02","0.88","-21.5","9.4","-27.2","35.1","4.1","2950","17.3","-37.0","101.8"
"391.500","21.9755","16","0.2249","0.0428","-1.4035","-94.9505","20.9180","1742.5045","4.7000","0.1023","16.7201","39.56953204","-104.83055468","0.48","0.02","0.87","-27.0","14.2","-24.5","35.1","4.1","2742","18.0","-37.1","100.5"
"391.550","21.9113","16","0.2218","0.0607","-1.4125","-94.1836","20.5546","1742.4958","4.7000","0.1000","16.9660","39.56953194","-104.83055814","0.49","0.01","0.89","-21.4","16.1","-19.4","35.1","4.1","2545","18.5","-37.3","99.3"
"391.600","21.8404","16","0.2261","0.0612","-1.4294","-92.9077","20.8543","1742.4873","4.7000","0.1000","16.6681","39.56953185","-104.83056163","0.51","0.04","0.89","-23.6","14.0","-20.3","35.1","4.1","2359","18.9","-37.4","98.1"
"391.650","22.0058","16","0.2478","0.0414","-1.4040","-91.7947","22.7563","1742.4767","4.7000","0.1000","15.3907","39.56953185","-104.83056527","0.51","0.04","0.88","-28.1","10.2","-24.0","35.1","4.1","2190","19.2","-37.6","96.8"
"391.700","22.0877","16","0.2764","0.0315","-1.4613","-90.8401","25.3066","1742.4641","4.7000","0.1077","13.8911","39.56953185","-104.83056882","0.55","0.04","0.89","-21.7","7.2","-25.4","35.1","4.1","2078","19.5","-37.7","95.4"
"391.750","22.2456","16","0.3013","0.0181","-1.5304","-90.0165","27.5229","1742.4482","4.7000","0.1100","12.8638","39.56953194","-104.83057245","0.54","0.05","0.87","-30.9","8.4","-26.0","35.1","4.1","2042","19.9","-37.9","94.0"
"391.800","22.2117","16","0.3132","0.0025","-1.6459","-88.0450","28.5797","1742.4130","4.7000","0.1100","12.3693","39.56953209","-104.83057591","0.53","0.05","0.86","-28.0","9.9","-26.5","35.1","4.1","2030","20.2","-38.1","92.6"
"391.850","22.3272","16","0.3141","-0.0146","-1.7256","-86.8724","28.6683","1742.3936","4.7000","0.1100","12.3952","39.56953236","-104.83057954","0.56","0.05","0.88","-16.4","9.5","-24.3","35.0","4.1","2042","20.5","-38.2","91.1"
"391.900","22.3707","16","0.3169","-0.0118","-1.6865","-85.3321","28.9681","1742.3906","4.7000","0.1100","12.2908","39.56953267","-104.83058322","0.58","0.05","0.90","-14.7","7.5","-22.5","35.0","4.1","2049","20.8","-38.4","89.5"
"391.950","22.0026","16","0.3284","-0.0082","-1.7578","-83.1274","30.0587","1742.3706","4.7000","0.1103","11.6500","39.56953312","-104.83058662","0.58","0.08","0.89","-19.5","5.5","-24.1","35.0","4.1","2054","21.0","-38.5","88.0"
"392.000","21.7815","16","0.3181","-0.0105","-1.7217","-80.9631","29.1385","1742.3773","4.7000","0.1173","11.8971","39.56953374","-104.83059016","0.56","0.06","0.86","-16.0","1.6","-22.9","35.0","4.1","2059","21.1","-38.6","86.5"
"392.050","22.0087","16","0.2971","-0.0279","-1.8005","-80.4388","27.2527","1742.3550","4.7000","0.1100","12.8530","39.56953428","-104.83059364","0.58","0.04","0.88","-0.6","5.7","-17.5","35.0","4.1","2042","21.1","-38.7","84.9"
"392.100","21.9036","16","0.2878","-0.0267","-1.7500","-79.7671","26.4593","1742.3514","4.7000","0.1100","13.1752","39.56953478","-104.83059716","0.58","0.04","0.89","-6.8","3.9","-17.9","35.0","4.1","2044","20.9","-38.8","83.4"
"392.150","21.8806","16","0.2727","-0.0190","-1.6989","-78.7044","25.1378","1742.3680","4.7000","0.1103","13.8533","39.56953547","-104.83060061","0.56","0.02","0.85","-10.0","4.5","-20.6","35.0","4.1","2067","20.7","-38.8","82.0"
"392.200","22.0023","16","0.2524","-0.0091","-1.6850","-77.2513","23.3021","1742.3490","4.7000","0.1200","15.0277","39.56953614","-104.83060411","0.57","0.02","0.85","2.0","9.2","-14.0","35.0","4.1","2088","20.4","-38.8","80.7"
"392.250","22.0374","16","0.2316","0.0020","-1.7492","-76.0712","21.4007","1742.3303","4.7000","0.1200","16.3890","39.56953691","-104.83060757","0.58","0.02","0.87","3.7","10.3","-10.8","35.0","4.1","2093","20.0","-38.8","79.5"
"392.300","21.9231","16","0.2274","0.0077","-1.7486","-74.7264","21.0087","1742.3224","4.7000","0.1200","16.6083","39.56953772","-104.83061093","0.57","0.01","0.86","-4.6","1.8","-13.8","35.0","4.1","2102","19.5","-38.8","78.3"
"392.350","21.8172","16","0.2163","0.0112","-1.7980","-73.8007","19.9676","1742.3087","4.7000","0.1100","17.3898","39.56953860","-104.83061431","0.56","0.01","0.85","-7.6","0.7","-16.5","35.0","4.0","2123","19.0","-38.8","77.3"
"392.400","21.9208","16","0.2187","0.0089","-1.7917","-72.7793","20.1741","1742.2965","4.7000","0.1128","17.2934","39.56953934","-104.83061766","0.57","0.02","0.85","-3.9","8.8","-12.3","35.0","4.0","2147","18.6","-38.8","76.3"
"392.450","21.9368","16","0.2293","-0.0087","-1.7766","-71.2704","21.1458","1742.2789","4.7000","0.1200","16.5108","39.56954035","-104.83062108","0.57","-0.01","0.84","5.4","6.7","-7.8","35.0","4.0","2174","18.1","-38.8","75.3"
"392.500","21.9424","16","0.2140","-0.0112","-1.7660","-70.7320","19.7476","1742.2726","4.7000","0.1200","17.6844","39.56954127","-104.83062445","0.57","-0.03","0.83","18.2","4.2","-4.9","35.0","4.1","2190","17.6","-38.8","74.4"
"392.550","21.9118","16","0.1652","0.0017","-1.7042","-70.3563","15.2626","1742.2667","4.7000","0.1200","22.8491","39.56954231","-104.83062773","0.57","-0.03","0.82","18.6","6.5","-4.4","35.0","4.1","2222","17.0","-38.8","73.7"
"392.600","21.9631","16","0.1371","-0.0008","-1.6863","-69.6047","12.6636","1742.2692","4.7000","0.1173","27.6030","39.56954331","-104.83063107","0.57","-0.03","0.83","14.0","6.1","-4.4","35.0","4.1","2238","16.4","-38.8","73.0"
"392.650","21.8293","16","0.1350","-0.0012","-1.6984","-68.5817","12.4786","1742.2625","4.7000","0.1100","27.8416","39.56954438","-104.83063433","0.57","-0.04","0.82","11.4","5.0","-4.7","35.0","4.1","2256","15.6","-38.8","72.4"
"392.700","21.8638","16","0.1271","0.0053","-1.7156","-68.0216","11.7476","1742.2573","4.7000","0.1100","29.6209","39.56954544","-104.83063768","0.57","-0.04","0.82","13.4","5.6","-1.3","35.0","4.1","2291","14.8","-38.8","71.9"
"392.750","21.9235","16","0.1043","0.0034","-1.6847","-67.6434","9.6320","1742.2438","4.7000","0.1100","36.2254","39.56954657","-104.83064099","0.58","-0.04","0.83","15.7","6.3","0.3","35.0","4.1","2318","13.9","-38.7","71.6"
"392.800","21.8909","16","0.0833","-0.0005","-1.6373","-67.2298","7.6937","1742.2439","4.7000","0.1100","45.2841","39.56954771","-104.83064416","0.57","-0.04","0.83","10.2","3.2","-2.0","35.0","4.1","2316","13.0","-38.7","71.3"
"392.850","21.9614","16","0.0746","0.0056","-1.6090","-67.0241","6.8887","1742.2440","4.7000","0.1152","50.7393","39.56954873","-104.83064748","0.55","-0.04","0.82","8.1","2.2","-4.1","35.0","4.1","2336","12.1","-38.6","71.0"
"392.900","21.9912","16","0.0665","0.0151","-1.5694","-66.6969","6.1363","1742.2422","4.7000","0.1200","57.0375","39.56954985","-104.83065074","0.55","-0.03","0.81","12.0","-1.6","-1.8","35.0","4.1","2356","11.3","-38.6","70.8"
"392.950","21.9736","16","0.0563","0.0139","-1.5531","-65.9650","5.1877","1742.2358","4.7000","0.1200","67.4130","39.56955107","-104.83065402","0.54","-0.04","0.81","12.6","-3.4","-2.1","35.0","4.1","2356","10.6","-38.5","70.6"
"393.000","21.8965","16","0.0395","0.0043","-1.5930","-65.7493","3.6348","1742.2231","4.7000","0.1200","95.8777","39.56955218","-104.83065719","0.55","-0.04","0.81","10.9","-5.9","-3.2","35.0","4.1","2377","9.9","-38.4","70.4"
"393.050","21.9397","16","0.0359","-0.0032","-1.6713","-66.1732","3.3092","1742.1963","4.7000","0.1147","105.5171","39.56955334","-104.83066039","0.56","-0.03","0.81","7.6","-2.6","-1.4","35.0","4.1","2404","9.2","-38.4","70.3"
"393.100","22.0370","16","0.0390","-0.0005","-1.6152","-66.3365","3.5947","1742.1982","4.7000","0.1177","97.5681","39.56955448","-104.83066362","0.57","-0.03","0.82","5.7","-1.7","-1.0","35.0","4.1","2428","8.6","-38.4","70.2"
"393.150","22.0061","16","0.0466","-0.0102","-1.5623","-65.8424","4.2922","1742.2100","4.7000","0.1200","81.5979","39.56955558","-104.83066686","0.56","-0.03","0.81","5.5","-4.9","-0.7","35.0","4.1","2431","8.1","-38.3","70.1"
"393.200","22.0171","16","0.0375","-0.0090","-1.6208","-65.0185","3.4528","1742.1859","4.7000","0.1173","101.4866","39.56955681","-104.83067017","0.56","-0.03","0.82","3.1","-0.9","-2.0","35.0","4.1","2452","7.6","-38.3","70.1"
"393.250","21.8983","16","0.0215","-0.0040","-1.6565","-65.2030","1.9825","1742.1628","4.7000","0.1100","175.7976","39.56955797","-104.83067327","0.55","-0.03","0.83","0.8","3.9","-1.2","35.0","4.1","2475","7.2","-38.3","70.1"
"393.300","21.7781","16","0.0236","-0.0016","-1.6881","-65.3570","2.1735","1742.1531","4.7000","0.1100","159.4691","39.56955904","-104.83067642","0.56","-0.02","0.83","-0.8","4.8","-2.7","35.0","4.1","2508","6.9","-38.2","70.0"
"393.350","21.9140","16","0.0178","0.0273","-1.6363","-64.8720","1.6431","1742.1523","4.7000","0.1100","212.2692","39.56956022","-104.83067957","0.56","-0.02","0.82","-1.5","-0.6","-3.5","35.0","4.0","2505","6.7","-38.2","69.9"
"393.400","22.0253","16","0.0228","0.0306","-1.6198","-64.5647","2.1026","1742.1548","4.7000","0.1100","166.7195","39.56956152","-104.83068289","0.54","-0.02","0.81","0.5","-1.9","-2.3","35.0","4.0","2508","6.5","-38.1","69.8"
"393.450","22.1276","16","0.0227","0.0122","-1.6197","-65.0886","2.0833","1742.1538","4.7000","0.1100","169.0461","39.56956271","-104.83068618","0.55","-0.01","0.81","0.7","1.4","-1.6","35.0","4.1","2532","6.4","-38.1","69.8"
"393.500","22.0399","16","0.0108","0.0133","-1.5940","-65.3069","0.9952","1742.1476","4.7000","0.1100","352.4632","39.56956387","-104.83068940","0.55","-0.02","0.82","0.9","3.3","-2.8","35.0","4.1","2558","6.3","-38.1","69.7"
"393.550","22.0196","16","0.0018","0.0251","-1.5744","-64.6680","0.1684","1742.1327","4.7000","0.1100","2080.7725","39.56956504","-104.83069258","0.54","-0.02","0.81","-0.7","-1.3","-2.3","35.0","4.1","2577","6.2","-38.1","69.6"
"393.600","22.3189","16","0.0138","0.0305","-1.6738","-64.9957","1.2627","1742.1212","4.7000","0.1100","281.3205","39.56956632","-104.83069589","0.54","-0.01","0.80","-3.8","5.1","-1.4","35.1","4.1","2591","6.1","-38.2","69.5"
"393.650","22.2355","16","0.0391","0.0229","-1.6386","-64.1699","3.5627","1742.1232","4.7000","0.1100","99.3319","39.56956756","-104.83069917","0.53","-0.00","0.80","-8.6","-0.3","-6.4","35.1","4.1","2585","6.1","-38.2","69.4"
"393.700","22.3440","16","0.0658","0.0037","-1.6599","-64.3338","5.9913","1742.1086","4.7000","0.1100","59.3552","39.56956875","-104.83070238","0.65","0.01","0.85","-8.4","-1.0","-6.4","35.1","4.1","2570","6.1","-38.2","69.2"
"393.750","22.0851","16","0.0577","-0.0069","-1.7523","-64.5586","5.2538","1742.0847","4.7000","0.1100","66.9029","39.56956984","-104.83070553","0.60","0.01","0.85","-9.1","4.5","-3.4","35.1","4.1","2576","6.1","-38.2","69.0"
"393.800","21.7916","16","0.0480","-0.0106","-1.6048","-63.7410","4.3735","1742.1083","4.7000","0.1100","79.3005","39.56957121","-104.83070858","0.49","0.00","0.77","-5.3","-4.6","-8.9","35.1","4.1","2598","6.2","-38.2","68.8"
"393.850","22.4411","16","0.0506","-0.0058","-1.5691","-63.8020","4.6194","1742.0990","4.7000","0.1100","77.3173","39.56957247","-104.83071197","0.53","0.00","0.77","0.3","2.4","-4.7","35.1","4.1","2609","6.3","-38.1","68.5"
"393.900","22.3948","16","0.0477","0.0064","-1.6109","-62.8822","4.3547","1742.0804","4.7000","0.1100","81.8474","39.56957381","-104.83071513","0.58","-0.00","0.88","8.6","9.5","-0.7","35.1","4.1","2626","6.4","-38.0","68.2"
"393.950","22.0936","16","0.0308","0.0041","-1.6526","-62.9194","2.8124","1742.0852","4.7000","0.1100","125.0287","39.56957508","-104.83071835","0.57","-0.01","0.84","8.5","6.1","-4.3","35.1","4.1","2651","6.4","-37.9","67.9"
