"Format","AiM CSV File"
"Session","G Junct CW"
"Vehicle",""
"Racer","Clara"
"Championship",""
"Comment",""
"Date","Saturday, June 1, 2024"
"Time","12:45 PM"
"Sample Rate","20"
"Duration","920"
"Segment","Session"
"Beacon Markers","146.928","224.337","292.694","360.809","429.482","497.196","564.691","632.868","701.626","769.775","838.49","920"
"Segment Times","2:26.928","1:17.409","1:08.357","1:08.115","1:08.673","1:07.714","1:07.495","1:08.177","1:08.758","1:08.149","1:08.715","1:21.510"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","Internal Batt","RPM"
"s","mph"," ","g","g","deg","deg","deg/s","ft","ft","mph","ft","deg","deg","°C","V","rpm"

"535.000","45.9021","13","-0.7080","0.0449","-1.2773","138.7605","-19.5170","4733.3721","0.0144","0.1400","197.6392","39.10842718","-108.49341554","36.4","4.1","5563"
"535.050","45.7417","13","-0.7451","0.0458","-1.2756","137.8319","-20.5205","4733.3196","0.0144","0.1400","187.3176","39.10842045","-108.49340737","36.4","4.1","5724"
"535.100","45.7197","13","-0.7618","0.0535","-1.3211","137.2803","-20.9605","4733.1254","0.0144","0.1445","183.2974","39.10841375","-108.49339910","36.4","4.1","5427"
"535.150","45.8796","13","-0.7744","0.0474","-1.3541","135.9781","-21.2829","4732.9420","0.0144","0.1647","181.1518","39.10840713","-108.49339041","36.4","4.1","5395"
"535.200","45.6933","13","-0.8104","0.0393","-1.3530","134.4235","-22.2497","4732.8534","0.0144","0.1845","172.5767","39.10840099","-108.49338158","36.4","4.1","5397"
"535.250","45.6787","13","-0.8666","0.0138","-1.3444","132.9985","-23.7754","4732.7745","0.0144","0.1900","161.4505","39.10839485","-108.49337268","36.4","4.1","5421"
"535.300","45.8151","13","-0.9477","-0.0106","-1.3605","132.1229","-25.9990","4732.7157","0.0144","0.1800","148.0832","39.10838879","-108.49336342","36.4","4.1","5422"
"535.350","45.9003","13","-1.0061","-0.0083","-1.3487","130.7325","-27.6154","4732.6416","0.0144","0.1752","139.6748","39.10838306","-108.49335402","36.4","4.1","5436"
"535.400","45.8911","13","-1.0298","0.0408","-1.3107","129.4616","-28.2747","4732.6836","0.0144","0.1700","136.3903","39.10837742","-108.49334453","36.4","4.1","5447"
"535.450","45.7940","13","-1.0369","0.0891","-1.3094","128.2449","-28.4465","4732.6408","0.0144","0.1700","135.2801","39.10837203","-108.49333495","36.4","4.1","5462"
"535.500","45.9016","13","-1.0442","0.0813","-1.2904","126.6277","-28.5934","4732.6115","0.0144","0.1723","134.9011","39.10836686","-108.49332485","36.4","4.1","5427"
"535.550","46.0239","13","-1.0487","0.0625","-1.2407","124.8153","-28.6721","4732.7069","0.0144","0.1848","134.8894","39.10836206","-108.49331447","36.4","4.1","5425"
"535.600","46.1351","13","-1.0464","0.0737","-1.1972","123.2080","-28.5712","4732.7950","0.0144","0.1828","135.6928","39.10835736","-108.49330404","36.4","4.1","5469"
"535.650","46.2341","13","-1.0817","0.1018","-1.1520","122.1483","-29.4894","4732.8426","0.0144","0.1605","131.7500","39.10835276","-108.49329361","36.4","4.1","5458"
"535.700","46.4039","13","-1.1207","0.0887","-1.1206","121.0560","-30.4905","4732.8138","0.0144","0.1600","127.8923","39.10834815","-108.49328292","36.4","4.1","5479"
"535.750","46.3548","13","-1.1005","0.0851","-1.1113","119.3380","-29.8878","4732.8306","0.0144","0.1647","130.3330","39.10834407","-108.49327209","36.4","4.1","5446"
"535.800","46.3491","13","-1.0525","0.0938","-1.0385","117.5393","-28.5322","4732.9712","0.0144","0.1700","136.5087","39.10834023","-108.49326110","36.4","4.1","5448"
"535.850","46.4527","13","-1.0295","0.0999","-1.0145","116.2029","-27.8537","4733.0373","0.0144","0.1602","140.1467","39.10833652","-108.49324993","36.4","4.1","5452"
"535.900","46.6184","13","-1.0010","0.0946","-0.9947","114.9900","-27.0236","4732.9872","0.0144","0.1577","144.9670","39.10833289","-108.49323870","36.4","4.1","5485"
"535.950","46.8809","13","-0.9657","0.0827","-0.9898","113.5815","-26.0214","4732.9400","0.0144","0.1500","151.3978","39.10832948","-108.49322716","36.4","4.1","5458"
"536.000","46.8395","13","-0.9382","0.0829","-0.9670","112.1954","-25.2364","4732.9416","0.0144","0.1500","155.9693","39.10832631","-108.49321572","36.4","4.1","5455"
"536.050","46.7570","13","-0.9169","0.0877","-0.9118","111.0558","-24.6191","4733.0413","0.0144","0.1500","159.5980","39.10832327","-108.49320441","36.4","4.1","5457"
"536.100","46.9153","13","-0.8872","0.0861","-0.8824","110.0940","-23.7754","4733.0557","0.0144","0.1500","165.8214","39.10832031","-108.49319291","36.4","4.1","5482"
"536.150","47.1457","13","-0.8545","0.0701","-0.8555","108.9863","-22.8577","4733.0353","0.0144","0.1500","173.3261","39.10831747","-108.49318117","36.4","4.1","5522"
"536.200","47.1924","13","-0.8420","0.0662","-0.8461","107.6579","-22.4926","4733.0257","0.0144","0.1573","176.3142","39.10831497","-108.49316932","36.4","4.1","5516"
"536.250","47.1192","13","-0.8765","0.0636","-0.8221","106.5153","-23.3799","4733.0493","0.0144","0.1698","169.3596","39.10831268","-108.49315755","36.4","4.1","5476"
"536.300","47.1522","13","-0.9146","0.0757","-0.8028","105.4445","-24.3638","4733.0112","0.0144","0.1678","162.6339","39.10831047","-108.49314572","36.4","4.1","5521"
"536.350","47.2543","13","-0.8991","0.0808","-0.7999","104.2370","-23.9135","4732.9255","0.0144","0.1552","166.0554","39.10830843","-108.49313380","36.4","4.1","5507"
"536.400","47.4820","13","-0.8511","0.0873","-0.8132","102.9121","-22.5973","4732.7810","0.0144","0.1500","176.5742","39.10830668","-108.49312155","36.4","4.1","5481"
"536.450","47.6005","13","-0.8011","0.0979","-0.7867","101.6457","-21.2302","4732.7421","0.0144","0.1500","188.4128","39.10830522","-108.49310927","36.4","4.1","5495"
"536.500","47.6150","12","-0.7579","0.0744","-0.7744","100.7255","-20.0434","4732.7505","0.0144","0.1478","199.6306","39.10830364","-108.49309725","36.4","4.1","5506"
"536.550","47.6904","12","-0.6937","0.0644","-0.7367","99.9256","-18.3171","4732.8046","0.0146","0.1447","218.7906","39.10830218","-108.49308511","36.4","4.1","5507"
"536.600","47.8026","12","-0.6342","0.0741","-0.6970","99.0798","-16.7223","4732.8595","0.0148","0.1427","240.2202","39.10830098","-108.49307285","36.4","4.1","5524"
"536.650","47.7264","12","-0.5920","0.0767","-0.6946","98.1344","-15.5840","4732.8150","0.0148","0.1400","257.3557","39.10829984","-108.49306058","36.4","4.1","5517"
"536.700","47.8009","12","-0.5652","0.0608","-0.6959","97.8013","-14.8544","4732.7185","0.0148","0.1300","270.4175","39.10829863","-108.49304833","36.4","4.1","5618"
"536.750","47.7859","12","-0.5297","0.0356","-0.6764","97.2998","-13.9052","4732.7117","0.0148","0.1300","288.7864","39.10829750","-108.49303604","36.4","4.1","5558"
"536.800","48.0495","12","-0.5103","0.0268","-0.6608","96.3543","-13.3863","4732.7173","0.0148","0.1300","301.6349","39.10829671","-108.49302363","36.4","4.1","5545"
"536.850","48.0480","12","-0.5143","0.0458","-0.6364","95.2545","-13.4816","4732.7705","0.0148","0.1300","299.4928","39.10829609","-108.49301134","36.4","4.1","5566"
"536.900","48.1138","12","-0.5205","0.0732","-0.6028","94.6374","-13.6311","4732.8258","0.0147","0.1300","296.6151","39.10829550","-108.49299892","36.4","4.1","5558"
"536.950","48.2079","12","-0.5155","0.0837","-0.5674","94.1493","-13.4758","4732.8663","0.0144","0.1300","300.6186","39.10829483","-108.49298636","36.4","4.1","5580"
"537.000","48.1416","12","-0.4966","0.0748","-0.5528","93.5183","-12.9599","4732.8306","0.0144","0.1300","312.1573","39.10829442","-108.49297394","36.4","4.1","5571"
"537.050","48.1670","12","-0.4695","0.0632","-0.5527","93.0921","-12.2301","4732.7838","0.0144","0.1300","330.9588","39.10829397","-108.49296152","36.4","4.1","5566"
"537.100","48.3549","12","-0.4496","0.0656","-0.5559","92.3560","-11.6958","4732.7818","0.0144","0.1277","347.4270","39.10829373","-108.49294888","36.4","4.1","5597"
"537.150","48.4666","12","-0.4297","0.0550","-0.5092","91.7440","-11.1616","4732.8354","0.0144","0.1200","364.8951","39.10829361","-108.49293640","36.4","4.1","5619"
"537.200","48.6713","12","-0.4044","0.0573","-0.4735","91.2301","-10.4921","4732.8919","0.0144","0.1200","389.8188","39.10829357","-108.49292375","36.4","4.1","5583"
"537.250","48.6469","12","-0.4013","0.0591","-0.4605","90.7224","-10.3994","4732.9195","0.0144","0.1200","393.0980","39.10829354","-108.49291119","36.4","4.1","5618"
"537.300","48.5166","12","-0.4343","0.0700","-0.4378","90.2025","-11.2383","4732.9748","0.0144","0.1277","362.7822","39.10829368","-108.49289881","36.4","4.1","5643"
"537.350","48.5773","12","-0.4743","0.0686","-0.4417","89.5510","-12.2542","4732.9720","0.0144","0.1200","333.1204","39.10829399","-108.49288629","36.4","4.1","5624"
"537.400","48.6592","12","-0.4933","0.0565","-0.4150","88.9541","-12.7281","4733.0541","0.0144","0.1200","321.2584","39.10829439","-108.49287370","36.4","4.1","5655"
"537.450","48.9563","12","-0.5147","0.0530","-0.3842","88.3835","-13.2640","4733.1494","0.0144","0.1200","310.1625","39.10829487","-108.49286101","36.4","4.1","5637"
"537.500","48.9736","12","-0.5451","0.0412","-0.3644","87.5729","-14.0307","4733.2179","0.0144","0.1200","293.3168","39.10829547","-108.49284843","36.4","4.1","5640"
"537.550","48.9408","12","-0.5454","0.0417","-0.3560","86.9074","-14.0273","4733.2383","0.0144","0.1200","293.1919","39.10829629","-108.49283584","36.4","4.1","5680"
"537.600","48.9605","12","-0.5317","0.0536","-0.3436","86.2133","-13.6632","4733.2780","0.0144","0.1200","301.1258","39.10829716","-108.49282333","36.4","4.1","5681"
"537.650","48.9165","12","-0.4971","0.0588","-0.2955","85.6148","-12.7591","4733.3893","0.0144","0.1200","322.1727","39.10829804","-108.49281082","36.4","4.1","5670"
"537.700","49.1093","12","-0.4353","0.0612","-0.2895","84.7594","-11.1584","4733.4169","0.0144","0.1200","369.8414","39.10829925","-108.49279806","36.4","4.1","5670"
"537.750","49.1279","12","-0.3643","0.0471","-0.2652","84.3140","-9.3274","4733.4706","0.0144","0.1200","442.6115","39.10830035","-108.49278547","36.4","4.1","5655"
"537.800","49.1727","12","-0.2798","0.0339","-0.2332","84.0229","-7.1566","4733.5279","0.0144","0.1200","577.3940","39.10830144","-108.49277289","36.4","4.1","5669"
"537.850","49.2429","12","-0.1904","0.0432","-0.2298","83.8661","-4.8654","4733.5411","0.0144","0.1200","850.5078","39.10830258","-108.49276024","36.4","4.1","5695"
"537.900","49.2491","12","-0.1035","0.0590","-0.2152","83.8544","-2.6432","4733.5443","0.0144","0.1200","1565.7241","39.10830352","-108.49274742","36.4","4.1","5679"
"537.950","49.3779","12","-0.0429","0.0737","-0.1947","83.7446","-1.0947","4733.6104","0.0144","0.1200","3790.5191","39.10830463","-108.49273471","36.4","4.1","5703"
"538.000","49.4394","12","-0.0071","0.0683","-0.1825","83.6672","-0.1816","4733.6384","0.0144","0.1200","22875.5761","39.10830581","-108.49272205","36.4","4.1","5697"
"538.050","49.5107","12","0.0234","0.0510","-0.1637","83.5841","0.5942","4733.6693","0.0144","0.1200","7002.5138","39.10830704","-108.49270929","36.4","4.1","5701"
"538.100","49.5367","12","0.0312","0.0467","-0.1469","83.7663","0.7921","4733.7622","0.0144","0.1200","5255.6560","39.10830798","-108.49269660","36.4","4.1","5709"
"538.150","49.6041","12","0.0111","0.0347","-0.1310","83.7878","0.2812","4733.7890","0.0144","0.1200","14824.1515","39.10830904","-108.49268376","36.4","4.1","5707"
"538.200","49.6682","12","-0.0377","0.0396","-0.1308","83.7716","-0.9549","4733.8154","0.0144","0.1200","4370.7932","39.10831020","-108.49267095","36.4","4.1","5719"
"538.250","49.7222","12","-0.0756","0.0316","-0.1332","83.5390","-1.9151","4733.7946","0.0144","0.1200","2181.7337","39.10831141","-108.49265819","36.4","4.1","5725"
"538.300","49.6718","12","-0.1007","0.0178","-0.1038","83.4536","-2.5470","4733.8851","0.0144","0.1200","1638.8325","39.10831254","-108.49264546","36.4","4.1","5710"
"538.350","49.6434","12","-0.1266","0.0115","-0.0715","83.3725","-3.2011","4733.9728","0.0144","0.1200","1303.2122","39.10831379","-108.49263277","36.4","4.1","5719"
"538.400","49.6449","12","-0.1386","0.0001","-0.0489","83.2698","-3.5057","4734.0269","0.0142","0.1200","1190.0243","39.10831495","-108.49262000","36.4","4.1","5708"
"538.450","49.6984","12","-0.1525","-0.0109","-0.0492","83.0023","-3.8572","4733.9312","0.0141","0.1200","1082.7499","39.10831622","-108.49260721","36.4","4.1","5675"
"538.500","49.7279","12","-0.1700","-0.0271","-0.0452","82.5493","-4.3014","4733.9945","0.0141","0.1200","971.5125","39.10831758","-108.49259451","36.4","4.1","5700"
"538.550","49.7045","12","-0.1865","-0.0342","-0.0565","82.2751","-4.7201","4733.9440","0.0141","0.1200","884.9181","39.10831891","-108.49258166","36.4","4.1","5676"
"538.600","49.6164","12","-0.2185","-0.0382","-0.0591","82.1710","-5.5343","4733.9188","0.0141","0.1273","753.3777","39.10832027","-108.49256897","36.4","4.1","5621"
"538.650","49.4529","12","-0.2792","-0.0486","-0.0397","81.9967","-7.0799","4733.9676","0.0141","0.1300","586.9733","39.10832169","-108.49255636","36.4","4.1","5692"
"538.700","49.4313","12","-0.3722","-0.0581","-0.0075","81.6279","-9.4463","4734.0405","0.0141","0.1300","439.7397","39.10832327","-108.49254375","36.4","4.1","5646"
"538.750","49.3518","12","-0.4773","-0.0730","-0.0136","81.0631","-12.1311","4734.0741","0.0141","0.1300","341.8677","39.10832499","-108.49253119","36.4","4.1","5662"
"538.800","49.2378","12","-0.5645","-0.0834","-0.0085","80.3420","-14.3722","4734.0565","0.0141","0.1227","287.8918","39.10832683","-108.49251873","36.4","4.1","5680"
"538.850","49.2314","12","-0.6561","-0.0918","-0.0313","79.2988","-16.7354","4734.0269","0.0141","0.1200","247.2067","39.10832898","-108.49250636","36.4","4.1","5638"
"538.900","49.2005","12","-0.7595","-0.0909","-0.0368","78.2507","-19.4171","4734.0233","0.0141","0.1200","212.9311","39.10833130","-108.49249395","36.4","4.1","5660"
"538.950","49.0512","12","-0.8629","-0.0845","-0.0285","77.0942","-22.1064","4734.0297","0.0141","0.1200","186.4604","39.10833378","-108.49248181","36.4","4.1","5664"
"539.000","48.8199","12","-0.9495","-0.0861","-0.0110","75.8540","-24.3743","4734.0689","0.0141","0.1200","168.3136","39.10833653","-108.49246981","36.4","4.1","5645"
"539.050","48.7365","12","-1.0030","-0.0877","0.0077","74.7662","-25.8029","4734.1546","0.0141","0.1200","158.7229","39.10833935","-108.49245786","36.4","4.1","5617"
"539.100","48.6860","12","-1.0227","-0.0964","0.0302","73.5336","-26.3676","4734.2339","0.0141","0.1200","155.1630","39.10834251","-108.49244592","36.4","4.1","5612"
"539.150","48.5404","12","-1.0349","-0.1050","0.0509","72.3480","-26.7465","4734.3176","0.0141","0.1248","152.5075","39.10834577","-108.49243433","36.4","4.1","5616"
"539.200","48.3965","12","-1.0372","-0.0859","0.0917","70.8142","-26.8735","4734.4302","0.0141","0.1373","151.3363","39.10834939","-108.49242290","36.4","4.1","5597"
"539.250","48.3204","12","-1.0371","-0.0750","0.1167","69.1591","-26.9291","4734.6188","0.0141","0.1497","150.7865","39.10835337","-108.49241161","36.4","4.1","5568"
"539.300","48.1986","12","-1.0739","-0.0893","0.1362","67.9255","-27.9422","4734.6276","0.0141","0.1400","144.9531","39.10835736","-108.49240035","36.4","4.1","5538"
"539.350","48.0436","12","-1.1406","-0.1070","0.1572","66.4618","-29.7476","4734.6677","0.0141","0.1447","135.7183","39.10836168","-108.49238931","36.4","4.1","5547"
"539.400","47.9811","12","-1.2174","-0.1361","0.1710","64.9870","-31.8369","4734.7702","0.0141","0.1500","126.6466","39.10836620","-108.49237856","36.4","4.1","5504"
"539.450","47.8251","12","-1.2934","-0.1809","0.1879","63.4764","-33.9415","4734.8691","0.0141","0.1597","118.4074","39.10837091","-108.49236786","36.4","4.1","5495"
"539.500","47.5599","12","-1.3730","-0.2021","0.2396","61.8018","-36.1968","4734.9917","0.0141","0.1700","110.4142","39.10837600","-108.49235769","36.4","4.1","5462"
"539.550","47.3874","12","-1.4057","-0.1958","0.2577","59.9447","-37.2469","4735.0201","0.0141","0.1700","106.9121","39.10838136","-108.49234775","36.4","4.1","5457"
"539.600","46.9825","12","-1.4171","-0.2082","0.2373","57.8278","-37.7341","4734.9624","0.0141","0.1772","104.6300","39.10838700","-108.49233832","36.4","4.1","5442"
"539.650","46.4957","12","-1.4345","-0.2449","0.2187","55.3492","-38.4013","4734.8960","0.0141","0.1800","101.7468","39.10839300","-108.49232943","36.4","4.1","5390"
"539.700","46.3966","12","-1.4503","-0.2392","0.2326","53.3444","-39.0669","4734.9973","0.0141","0.1800","99.8000","39.10839926","-108.49232057","36.4","4.1","5378"
"539.750","46.2087","12","-1.4493","-0.2112","0.2811","51.7170","-39.2747","4735.1707","0.0141","0.1800","98.8702","39.10840548","-108.49231189","36.4","4.1","5382"
"539.800","45.9740","12","-1.4003","-0.2044","0.3442","50.0436","-38.1516","4735.4086","0.0141","0.1727","101.2638","39.10841183","-108.49230336","36.4","4.1","5297"
"539.850","45.7677","12","-1.3430","-0.2164","0.3796","48.3611","-36.7860","4735.6076","0.0141","0.1700","104.5517","39.10841843","-108.49229518","36.4","4.1","5240"
"539.900","45.4753","12","-1.3088","-0.2364","0.3961","46.6447","-36.0540","4735.6389","0.0141","0.1678","105.9928","39.10842504","-108.49228740","36.4","4.1","5250"
"539.950","44.8741","12","-1.2987","-0.2743","0.4193","44.7840","-35.9986","4735.7322","0.0141","0.1695","104.7524","39.10843189","-108.49228016","36.4","4.1","5279"
"540.000","44.6498","12","-1.3151","-0.3097","0.5048","42.4706","-36.7165","4736.0025","0.0141","0.1873","102.1908","39.10843915","-108.49227335","36.4","4.1","5177"
"540.050","44.7225","12","-1.3398","-0.3111","0.5181","40.8162","-37.7050","4736.1163","0.0141","0.1803","99.6738","39.10844631","-108.49226641","36.4","4.1","5011"
"540.100","44.3607","12","-1.3339","-0.3006","0.4527","39.0776","-37.8431","4735.9244","0.0141","0.1800","98.5067","39.10845368","-108.49225986","36.4","4.1","5005"
"540.150","43.5545","12","-1.3097","-0.3005","0.3893","37.0818","-37.4498","4735.7226","0.0141","0.1800","97.7322","39.10846100","-108.49225397","36.4","4.1","5138"
"540.200","43.0161","12","-1.2723","-0.3006","0.4134","35.1419","-36.6690","4735.7847","0.0141","0.1945","98.5795","39.10846842","-108.49224842","36.4","4.1","5120"
"540.250","42.9071","12","-1.2364","-0.3095","0.4622","32.9704","-35.9227","4735.9360","0.0141","0.2097","100.3723","39.10847606","-108.49224315","36.4","4.1","5047"
"540.300","42.6467","12","-1.2008","-0.2935","0.4694","31.2579","-35.1754","4736.0406","0.0141","0.2077","101.8825","39.10848375","-108.49223813","36.4","4.1","4971"
"540.350","42.3847","12","-1.1776","-0.2827","0.4784","29.9912","-34.7688","4736.0830","0.0141","0.2000","102.4407","39.10849134","-108.49223320","36.4","4.1","4930"
"540.400","42.0802","12","-1.1932","-0.3117","0.4874","28.5326","-35.5046","4736.1507","0.0141","0.2000","99.5973","39.10849897","-108.49222870","36.4","4.1","4961"
"540.450","41.6817","12","-1.2806","-0.3624","0.5435","26.9569","-38.4359","4736.2628","0.0141","0.2097","91.1302","39.10850666","-108.49222455","36.4","4.1","4933"
"540.500","40.9926","12","-1.3750","-0.3516","0.5049","24.4479","-41.6815","4736.2436","0.0141","0.2268","82.6449","39.10851452","-108.49222140","36.4","4.1","4949"
"540.550","40.7884","12","-1.4311","-0.3197","0.4504","21.6271","-43.8094","4736.0326","0.0141","0.2500","78.2392","39.10852268","-108.49221878","36.4","4.1","4979"
"540.600","40.6382","12","-1.5075","-0.2926","0.3437","19.5478","-46.5742","4735.7999","0.0141","0.2500","73.3235","39.10853080","-108.49221607","36.4","4.1","5043"
"540.650","40.2116","12","-1.6044","-0.2668","0.2879","17.4962","-49.9881","4735.5600","0.0141","0.2695","67.5987","39.10853877","-108.49221386","36.4","4.1","4997"
"540.700","39.7494","12","-1.6560","-0.2066","0.2438","14.8120","-52.0013","4735.4779","0.0141","0.2968","64.2349","39.10854679","-108.49221221","36.4","4.1","4951"
"540.750","39.2923","13","-1.6615","-0.1082","0.2819","11.5812","-52.4951","4735.6405","0.0141","0.3295","62.8989","39.10855493","-108.49221131","36.4","4.1","4906"
"540.800","39.4662","13","-1.5983","-0.0310","0.3608","8.8815","-50.6789","4735.8315","0.0141","0.3473","65.4413","39.10856334","-108.49221081","36.4","4.1","4909"
"540.850","39.6163","12","-1.4774","0.0116","0.3787","7.1522","-46.9190","4735.9433","0.0141","0.3305","70.9544","39.10857155","-108.49221017","36.4","4.1","4906"
"540.900","39.8097","12","-1.3885","0.0191","0.4064","5.3459","-44.1070","4736.0934","0.0141","0.3022","75.8466","39.10857994","-108.49220985","36.4","4.1","4916"
"540.950","39.7168","12","-1.3374","-0.0147","0.4423","2.7569","-42.4906","4736.2344","0.0143","0.3100","78.5480","39.10858831","-108.49221021","36.4","4.1","4867"
"541.000","39.5222","12","-1.3355","-0.0414","0.4589","0.3244","-42.4746","4736.2833","0.0144","0.3100","78.1927","39.10859644","-108.49221096","36.4","4.1","4832"
"541.050","39.3100","12","-1.3474","-0.0262","0.4730","-1.6094","-42.9273","4736.3233","0.0144","0.3002","76.9526","39.10860448","-108.49221188","36.4","4.1","4852"
"541.100","39.4687","11","-1.3250","-0.0173","0.4667","-3.4618","-42.2639","4736.3690","0.0144","0.2977","78.4760","39.10861262","-108.49221312","36.4","4.1","4816"
"541.150","39.3927","11","-1.3190","-0.0283","0.4579","-5.3297","-42.1202","4736.3277","0.0144","0.2900","78.5921","39.10862067","-108.49221460","36.4","4.1","4792"
"541.200","39.0645","12","-1.3566","-0.0090","0.4154","-7.6104","-43.3778","4736.2400","0.0144","0.2900","75.6778","39.10862847","-108.49221660","36.4","4.1","4791"
"541.250","39.0489","12","-1.4002","0.0393","0.4600","-10.3838","-44.8080","4736.3822","0.0144","0.2900","73.2332","39.10863637","-108.49221933","36.4","4.1","4791"
"541.300","39.2173","13","-1.3393","0.1134","0.4877","-12.7323","-42.8281","4736.5372","0.0144","0.2710","76.9489","39.10864435","-108.49222234","36.4","4.1","4777"
"541.350","39.6432","13","-1.2294","0.1686","0.5680","-14.5717","-39.2016","4736.8516","0.0144","0.2305","84.9804","39.10865237","-108.49222577","36.4","4.1","4781"
"541.400","40.0605","13","-1.1740","0.1808","0.5930","-16.3728","-37.2696","4737.0090","0.0144","0.2055","90.3266","39.10866034","-108.49222944","36.4","4.1","4775"
"541.450","40.1473","13","-1.2020","0.1723","0.5859","-17.8398","-37.9864","4737.0582","0.0144","0.1805","88.8142","39.10866807","-108.49223301","36.4","4.1","4797"
"541.500","39.9538","13","-1.2273","0.1367","0.6360","-19.6133","-38.6267","4737.2028","0.0144","0.1800","86.9209","39.10867558","-108.49223706","36.4","4.1","4861"
"541.550","40.0718","13","-1.2158","0.1133","0.6246","-21.6888","-38.1429","4737.2765","0.0144","0.1800","88.2834","39.10868308","-108.49224142","36.4","4.1","4817"
"541.600","40.2670","13","-1.1638","0.0745","0.6205","-23.6088","-36.4148","4737.3526","0.0144","0.1800","92.9236","39.10869048","-108.49224612","36.4","4.1","4816"
"541.650","40.2311","13","-1.1514","0.0309","0.6216","-25.2556","-35.9679","4737.3658","0.0144","0.1702","93.9940","39.10869780","-108.49225099","36.4","4.1","4906"
"541.700","40.2029","12","-1.2204","0.0064","0.5650","-27.1461","-38.1135","4737.2421","0.0144","0.1768","88.6407","39.10870490","-108.49225620","36.4","4.1","4855"
"541.750","40.1912","12","-1.3056","-0.0005","0.5650","-29.9261","-40.7880","4737.2797","0.0144","0.2095","82.8041","39.10871169","-108.49226205","36.4","4.1","4825"
"541.800","40.2680","12","-1.3397","0.0125","0.5937","-32.2500","-41.8750","4737.3898","0.0144","0.2200","80.8089","39.10871841","-108.49226810","36.4","4.1","4779"
"541.850","40.3899","12","-1.2661","0.0504","0.5585","-33.4378","-39.5810","4737.3566","0.0144","0.2005","85.7512","39.10872511","-108.49227409","36.4","4.1","4820"
"541.900","40.3159","12","-1.1681","0.0855","0.5016","-34.7558","-36.4781","4737.2024","0.0144","0.1978","92.8749","39.10873158","-108.49228030","36.4","4.1","4803"
"541.950","40.2226","12","-1.0900","0.0686","0.4795","-36.4375","-33.9724","4737.1547","0.0144","0.1947","99.4941","39.10873793","-108.49228681","36.4","4.1","4917"
"542.000","40.3356","12","-1.0529","0.0487","0.4831","-38.9121","-32.7687","4737.2316","0.0144","0.2145","103.4388","39.10874408","-108.49229396","36.4","4.1","4779"
"542.050","40.8223","12","-1.0321","0.0697","0.4791","-41.2953","-32.0891","4737.2813","0.0144","0.2200","106.9039","39.10875012","-108.49230149","36.4","4.1","4716"
"542.100","40.4631","12","-0.9905","0.1004","0.4572","-42.4352","-30.7424","4737.2120","0.0144","0.2055","110.6050","39.10875576","-108.49230860","36.4","4.1","4948"
"542.150","40.5620","12","-0.9470","0.0707","0.4463","-43.1342","-29.3207","4737.2156","0.0144","0.1852","116.2515","39.10876170","-108.49231590","36.4","4.1","4820"
"542.200","40.8457","12","-0.9696","0.0567","0.4168","-43.7243","-29.9754","4737.1443","0.0144","0.1727","114.5081","39.10876764","-108.49232346","36.4","4.1","4874"
"542.250","40.7848","13","-1.0409","0.0796","0.3703","-45.7853","-32.1378","4737.0582","0.0144","0.1992","106.6440","39.10877304","-108.49233129","36.4","4.1","4895"
"542.300","40.8119","13","-1.0521","0.0868","0.4027","-48.4425","-32.4235","4737.0654","0.0144","0.2300","105.7748","39.10877816","-108.49233991","36.4","4.1","4807"
"542.350","40.8675","13","-1.0175","0.0739","0.4082","-50.0726","-31.2943","4737.0458","0.0144","0.2205","109.7403","39.10878311","-108.49234840","36.4","4.1","4781"
"542.400","41.0585","13","-1.0163","0.0485","0.3935","-51.2165","-31.2059","4736.9933","0.0142","0.1955","110.5658","39.10878822","-108.49235696","36.4","4.1","4846"
"542.450","41.1186","13","-1.0632","0.0302","0.3848","-52.6736","-32.6158","4737.0314","0.0141","0.1900","105.9412","39.10879307","-108.49236572","36.4","4.1","4857"
"542.500","40.8405","13","-1.1312","0.0366","0.4557","-54.3325","-34.6857","4737.1844","0.0141","0.2090","98.9453","39.10879746","-108.49237450","36.4","4.1","4884"
"542.550","41.0607","13","-1.1386","0.0636","0.4805","-56.4518","-34.8867","4737.3025","0.0141","0.2400","98.9054","39.10880164","-108.49238381","36.4","4.1","4819"
"542.600","41.4754","13","-1.0695","0.0524","0.4659","-57.9065","-32.7262","4737.3069","0.0141","0.2255","106.5001","39.10880598","-108.49239319","36.4","4.1","4836"
"542.650","41.1432","13","-0.9569","0.0641","0.4583","-59.1211","-29.2483","4737.3238","0.0141","0.2103","118.2093","39.10880996","-108.49240232","36.4","4.1","4964"
"542.700","41.0489","13","-0.8722","0.0955","0.4440","-60.5063","-26.6179","4737.2777","0.0141","0.1900","129.5933","39.10881378","-108.49241180","36.4","4.1","4869"
"542.750","41.1814","13","-0.8450","0.1135","0.4211","-62.1767","-25.7263","4737.2248","0.0141","0.1852","134.5172","39.10881733","-108.49242140","36.4","4.1","4860"
"542.800","41.3196","13","-0.8177","0.1341","0.4324","-63.6236","-24.8256","4737.2749","0.0141","0.1727","139.8652","39.10882081","-108.49243115","36.4","4.1","4847"
