"Format","AiM CSV File"
"Session","CentennialT"
"Vehicle",""
"Racer","Clara"
"Championship",""
"Comment",""
"Date","Sunday, August 18, 2024"
"Time","4:28 PM"
"Sample Rate","20"
"Duration","821"
"Segment","Session"
"Beacon Markers","88.837","160.94","233.542","304.878","375.73","446.924","517.738","589.152","660.717","732.679","821"
"Segment Times","1:28.837","1:12.103","1:12.602","1:11.336","1:10.852","1:11.194","1:10.814","1:11.414","1:11.565","1:11.962","1:28.321"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","Internal Batt","RPM"
"s","mph"," ","g","g","deg","deg","deg/s","ft","ft","mph","ft","deg","deg","°C","V","rpm"

"757.750","35.4065","14","-0.8685","-0.0207","0.6837","96.5429","-30.8253","5723.5457","0.0125","0.0900","96.5229","39.57017508","-104.83073130","36.5","4.0","4384"
"757.800","35.3326","14","-0.9149","-0.0282","0.7245","94.8307","-32.5056","5723.5994","0.0125","0.0900","91.3421","39.57017476","-104.83072207","36.5","4.0","4374"
"757.850","35.2832","14","-0.9996","-0.0379","0.6949","92.8230","-35.5590","5723.6018","0.0125","0.0900","83.3822","39.57017475","-104.83071290","36.5","4.0","4382"
"757.900","35.1878","14","-1.0726","-0.0437","0.7014","90.9511","-38.2172","5723.6331","0.0125","0.0935","77.3725","39.57017491","-104.83070380","36.5","4.0","4378"
"757.950","35.2164","14","-1.1008","-0.0410","0.6726","89.1581","-39.2941","5723.6531","0.0125","0.1000","75.3134","39.57017544","-104.83069464","36.5","4.0","4355"
"758.000","35.2069","14","-1.1057","-0.0556","0.6223","87.3253","-39.5354","5723.6543","0.0125","0.1000","74.8336","39.57017607","-104.83068550","36.5","4.0","4360"
"758.050","34.9611","14","-1.1102","-0.0675","0.6562","85.6959","-39.7887","5723.6739","0.0125","0.0910","73.8379","39.57017691","-104.83067661","36.5","4.0","4348"
"758.100","34.8958","14","-1.1122","-0.0494","0.7143","83.4444","-39.9611","5723.8165","0.0125","0.1035","73.3821","39.57017813","-104.83066770","36.5","4.0","4328"
"758.150","34.9206","14","-1.0902","-0.0229","0.6976","80.8318","-39.2466","5723.8625","0.0125","0.1220","74.7712","39.57017978","-104.83065878","36.5","4.0","4316"
"758.200","34.8771","14","-1.0407","-0.0021","0.7226","78.5510","-37.5058","5723.9170","0.0125","0.1300","78.1441","39.57018151","-104.83064999","36.5","4.0","4299"
"758.250","34.7962","14","-1.0209","-0.0181","0.6826","77.2311","-36.8109","5723.9350","0.0125","0.1290","79.4346","39.57018338","-104.83064135","36.5","4.0","4312"
"758.300","34.7333","14","-1.0359","-0.0338","0.6823","76.0112","-37.3937","5723.9855","0.0125","0.1165","78.0553","39.57018535","-104.83063265","36.5","4.0","4342"
"758.350","34.6110","15","-1.0522","-0.0329","0.6794","74.1380","-38.0385","5724.0303","0.0125","0.1220","76.4618","39.57018765","-104.83062424","36.5","4.0","4332"
"758.400","34.6689","15","-1.0552","-0.0371","0.6807","71.8268","-38.2037","5724.0604","0.0125","0.1300","76.2585","39.57019031","-104.83061592","36.5","4.0","4329"
"758.450","34.8213","15","-1.0579","-0.0514","0.6479","70.0948","-38.3635","5724.0836","0.0125","0.1200","76.2748","39.57019305","-104.83060763","36.5","4.0","4317"
"758.500","34.6347","15","-1.1013","-0.0828","0.6667","68.1497","-40.0272","5724.1409","0.0125","0.1235","72.7127","39.57019603","-104.83059944","36.5","4.0","4311"
"758.550","34.2813","14","-1.1814","-0.1271","0.7261","65.7150","-43.0814","5724.2082","0.0125","0.1360","66.8686","39.57019930","-104.83059167","36.5","4.0","4299"
"758.600","34.0420","14","-1.2780","-0.1408","0.7613","63.1036","-46.8249","5724.2622","0.0125","0.1400","61.0930","39.57020283","-104.83058413","36.5","4.0","4267"
"758.650","34.0478","14","-1.3382","-0.1279","0.7328","60.6896","-49.2845","5724.2863","0.0125","0.1400","58.0541","39.57020668","-104.83057681","36.5","4.0","4268"
"758.700","33.9547","14","-1.3709","-0.1369","0.7588","58.7447","-50.7358","5724.3111","0.0125","0.1365","56.2392","39.57021061","-104.83056957","36.5","4.0","4256"
"758.750","33.6717","15","-1.3375","-0.1463","0.7954","56.3272","-49.7603","5724.3736","0.0125","0.1360","56.8639","39.57021476","-104.83056267","36.5","4.0","4232"
"758.800","33.3424","15","-1.3100","-0.1498","0.8271","53.4321","-49.0086","5724.4340","0.0125","0.1485","57.1713","39.57021925","-104.83055618","36.5","4.0","4213"
"758.850","33.1799","15","-1.3322","-0.1551","0.8165","50.6050","-50.1246","5724.4064","0.0125","0.1500","55.6261","39.57022400","-104.83055012","36.5","4.0","4207"
"758.900","33.0872","14","-1.3476","-0.1320","0.7471","48.1139","-50.9953","5724.3271","0.0125","0.1465","54.5235","39.57022896","-104.83054412","36.5","4.0","4200"
"758.950","32.9139","15","-1.3283","-0.1250","0.7090","46.0661","-50.5191","5724.2827","0.0125","0.1340","54.7492","39.57023394","-104.83053839","36.5","4.0","4171"
"759.000","32.8279","15","-1.3174","-0.1498","0.7541","44.0277","-50.3556","5724.4124","0.0125","0.1300","54.7834","39.57023895","-104.83053282","36.5","4.0","4177"
"759.050","32.5782","14","-1.3153","-0.1692","0.7965","41.1781","-50.5704","5724.4617","0.0125","0.1410","54.1357","39.57024428","-104.83052778","36.5","4.0","4182"
"759.100","32.3678","14","-1.2724","-0.1767","0.8403","38.4457","-49.2378","5724.5494","0.0125","0.1500","55.2420","39.57024984","-104.83052317","36.5","4.0","4179"
"759.150","32.1138","14","-1.2174","-0.1808","0.8906","35.9408","-47.4276","5724.6699","0.0125","0.1620","56.9003","39.57025540","-104.83051879","36.5","4.0","4153"
"759.200","31.8208","14","-1.1601","-0.1878","0.9595","33.0256","-45.5052","5724.8121","0.0125","0.1785","58.7630","39.57026111","-104.83051481","36.5","4.0","4128"
"759.250","31.7477","14","-1.1516","-0.1784","1.0446","31.0262","-45.4983","5724.9491","0.0125","0.1690","58.6370","39.57026678","-104.83051109","36.5","4.0","4136"
"759.300","31.4871","14","-1.1821","-0.1556","1.1022","29.2681","-47.0195","5725.0836","0.0125","0.1600","56.2742","39.57027246","-104.83050748","36.5","4.0","4109"
"759.350","31.1211","14","-1.2016","-0.1157","1.1759","26.9970","-48.0823","5725.2542","0.0125","0.1600","54.3907","39.57027820","-104.83050446","36.5","4.0","4090"
"759.400","31.0152","14","-1.1966","-0.0577","1.2376","24.7036","-48.1044","5725.3764","0.0125","0.1685","54.1805","39.57028411","-104.83050160","36.5","4.0","4087"
"759.450","31.1032","14","-1.2016","-0.0142","1.2422","22.3081","-48.4334","5725.4433","0.0125","0.1710","53.9652","39.57029033","-104.83049926","36.5","4.0","4084"
"759.500","31.1703","14","-1.2461","0.0346","1.2416","19.5475","-50.2747","5725.4789","0.0125","0.1800","52.1009","39.57029661","-104.83049731","36.5","4.0","4065"
"759.550","31.3662","14","-1.3122","0.0767","1.2766","16.6981","-52.9088","5725.5698","0.0125","0.1800","49.8183","39.57030305","-104.83049586","36.5","4.0","4074"
"759.600","31.3602","14","-1.3685","0.0914","1.2931","14.0888","-55.0782","5725.6896","0.0125","0.1800","47.8468","39.57030949","-104.83049467","36.5","4.0","4059"
"759.650","31.4829","14","-1.4108","0.0862","1.2542","10.6827","-56.6511","5725.6888","0.0125","0.1890","46.7003","39.57031619","-104.83049437","36.5","4.0","4046"
"759.700","31.4965","14","-1.4506","0.0851","1.2166","8.2295","-58.1291","5725.6896","0.0125","0.1765","45.5326","39.57032265","-104.83049402","36.5","4.0","4020"
"759.750","31.5880","14","-1.4386","0.0529","1.2239","5.7766","-57.5420","5725.7304","0.0125","0.1700","46.1308","39.57032913","-104.83049389","36.5","4.0","4010"
"759.800","31.4398","14","-1.4267","0.0012","1.2464","2.6609","-57.0246","5725.7581","0.0125","0.1785","46.3311","39.57033554","-104.83049453","36.5","4.0","3980"
"759.850","31.2925","15","-1.4278","-0.0424","1.2090","-0.4667","-57.1296","5725.8117","0.0125","0.1700","46.0293","39.57034184","-104.83049553","36.5","4.0","3963"
"759.900","31.2218","14","-1.3670","-0.0375","1.2123","-2.9543","-54.8281","5725.8314","0.0125","0.1665","47.8529","39.57034818","-104.83049657","36.5","4.0","3937"
"759.950","31.1733","14","-1.2702","-0.0148","1.1968","-5.5952","-51.0533","5725.8794","0.0125","0.1600","51.3112","39.57035435","-104.83049803","36.5","4.0","3885"
"760.000","31.2800","14","-1.1551","0.0160","1.1958","-8.2017","-46.4852","5725.8994","0.0125","0.1600","56.5465","39.57036058","-104.83049988","36.5","4.0","3891"
"760.050","31.3798","14","-1.0140","0.0582","1.1571","-10.1544","-40.8045","5725.8978","0.0125","0.1490","64.6243","39.57036674","-104.83050171","36.5","4.0","3862"
"760.100","31.3141","14","-0.8485","0.0834","1.1375","-12.0021","-34.0886","5725.9271","0.0125","0.1365","77.1944","39.57037280","-104.83050377","36.5","4.0","3859"
"760.150","31.4080","15","-0.6853","0.1168","1.1020","-13.4514","-27.4598","5725.9359","0.0125","0.1240","96.1162","39.57037899","-104.83050593","36.5","4.0","3896"
"760.200","31.5405","15","-0.4982","0.1301","1.0899","-14.3186","-19.8837","5725.9703","0.0125","0.1200","133.2989","39.57038509","-104.83050814","36.5","4.0","3879"
"760.250","31.7772","14","-0.3428","0.1440","1.1108","-14.6863","-13.6226","5726.0388","0.0125","0.1200","196.0244","39.57039133","-104.83051034","36.5","4.0","3913"
"760.300","31.9688","14","-0.2400","0.1388","1.0964","-15.0722","-9.4922","5726.1309","0.0125","0.1200","283.0186","39.57039757","-104.83051251","36.5","4.0","3924"
"760.350","32.0797","14","-0.1617","0.1313","1.1032","-15.6242","-6.3647","5726.1774","0.0125","0.1200","423.5546","39.57040381","-104.83051490","36.5","4.0","3923"
"760.400","32.2590","14","-0.0808","0.1205","1.0593","-15.9386","-3.1648","5726.1774","0.0125","0.1200","856.5674","39.57041008","-104.83051737","36.5","4.0","3961"
"760.450","32.3789","14","-0.0298","0.1164","1.0414","-16.0052","-1.1627","5726.2066","0.0125","0.1200","2340.2183","39.57041641","-104.83051968","36.5","4.0","3977"
"760.500","32.4672","14","-0.0015","0.1205","1.0283","-16.0262","-0.0581","5726.2675","0.0125","0.1200","32808.3990","39.57042273","-104.83052207","36.5","4.0","3972"
"760.550","32.5604","14","0.0201","0.1113","1.0368","-16.0296","0.7768","5726.3232","0.0125","0.1200","3522.5912","39.57042911","-104.83052440","36.5","4.0","4012"
"760.600","32.6717","14","0.0298","0.1017","1.0036","-15.9954","1.1470","5726.3348","0.0125","0.1200","2393.7562","39.57043551","-104.83052679","36.5","4.0","4030"
"760.650","32.7839","14","0.0469","0.1059","0.9675","-15.8655","1.8029","5726.3260","0.0128","0.1200","1528.0737","39.57044185","-104.83052910","36.5","4.0","4032"
"760.700","32.8871","14","0.0896","0.1196","0.9556","-15.5816","3.4304","5726.3800","0.0128","0.1200","805.6187","39.57044829","-104.83053137","36.5","4.0","4069"
"760.750","33.0744","14","0.1312","0.1267","0.9478","-15.3315","4.9999","5726.4001","0.0128","0.1200","555.8796","39.57045475","-104.83053366","36.5","4.0","4081"
"760.800","33.2581","14","0.1715","0.1183","0.8942","-14.9142","6.5092","5726.3712","0.0128","0.1200","429.3607","39.57046134","-104.83053582","36.5","4.0","4084"
"760.850","33.4144","14","0.1831","0.1289","0.8634","-14.8315","6.9223","5726.3912","0.0128","0.1200","405.6335","39.57046786","-104.83053808","36.5","4.0","4109"
"760.900","33.5187","14","0.2151","0.1366","0.8423","-14.5820","8.0970","5726.3925","0.0128","0.1200","347.8718","39.57047447","-104.83054027","36.5","4.0","4144"
"760.950","33.6833","14","0.2547","0.1323","0.8207","-14.0103","9.5475","5726.4005","0.0128","0.1200","296.4690","39.57048117","-104.83054226","36.5","4.0","4159"
"761.000","33.7670","14","0.2944","0.1330","0.7804","-13.2630","10.9865","5726.4017","0.0128","0.1200","258.2768","39.57048788","-104.83054413","36.5","4.0","4161"
"761.050","33.8689","14","0.3382","0.1391","0.7713","-12.6404","12.5705","5726.4045","0.0128","0.1200","226.4127","39.57049459","-104.83054603","36.5","4.0","4203"
"761.100","34.0183","15","0.3786","0.1312","0.7334","-11.8912","14.0098","5726.4053","0.0128","0.1165","204.0494","39.57050135","-104.83054776","36.5","4.0","4224"
"761.150","34.1647","15","0.4231","0.1138","0.7061","-11.1936","15.5884","5726.4333","0.0128","0.1100","184.1745","39.57050815","-104.83054937","36.5","4.0","4230"
"761.200","34.4127","15","0.4772","0.1025","0.6943","-10.5350","17.5220","5726.4481","0.0128","0.1100","165.0397","39.57051508","-104.83055092","36.5","4.0","4242"
"761.250","34.6109","15","0.5158","0.1065","0.7026","-9.7569","18.8785","5726.4541","0.0128","0.1100","154.0630","39.57052204","-104.83055227","36.5","4.0","4264"
"761.300","34.4841","14","0.5477","0.1092","0.6172","-8.3520","19.9804","5726.3368","0.0128","0.1100","145.0333","39.57052900","-104.83055338","36.5","4.0","4290"
"761.350","34.7402","14","0.5596","0.1105","0.5815","-7.4476","20.3487","5726.3400","0.0128","0.1100","143.4660","39.57053600","-104.83055437","36.5","4.0","4304"
"761.400","34.7572","14","0.5654","0.1022","0.5551","-6.3669","20.4906","5726.3276","0.0128","0.1100","142.5425","39.57054314","-104.83055518","36.5","4.0","4301"
"761.450","34.7682","14","0.5961","0.1004","0.5310","-5.2442","21.5328","5726.3132","0.0128","0.1110","135.6861","39.57055008","-104.83055579","36.5","4.0","4324"
"761.500","34.8742","14","0.6285","0.1193","0.5000","-4.1771","22.6338","5726.3015","0.0128","0.1165","129.4796","39.57055715","-104.83055624","36.5","4.0","4356"
"761.550","35.1733","14","0.6251","0.1384","0.4946","-2.9642","22.4326","5726.3192","0.0128","0.1100","131.7613","39.57056434","-104.83055652","36.5","4.0","4365"
"761.600","35.4638","14","0.6091","0.1586","0.4890","-2.1282","21.7642","5726.3071","0.0128","0.1100","136.9292","39.57057157","-104.83055665","36.5","4.0","4376"
"761.650","35.4627","14","0.5948","0.1672","0.4333","-1.1024","21.1517","5726.2571","0.0128","0.1100","140.8906","39.57057871","-104.83055671","36.5","4.0","4394"
"761.700","35.6331","14","0.5762","0.1721","0.3699","0.0384","20.3884","5726.1662","0.0128","0.1100","146.8672","39.57058596","-104.83055651","36.5","4.0","4390"
"761.750","35.7921","14","0.5634","0.1630","0.3541","1.1074","19.8298","5726.1409","0.0128","0.1100","151.6779","39.57059325","-104.83055609","36.5","4.0","4411"
"761.800","36.0298","14","0.5723","0.1443","0.3097","2.2796","20.0468","5726.1077","0.0128","0.1100","151.0327","39.57060052","-104.83055549","36.5","4.0","4424"
"761.850","36.3660","14","0.5614","0.1482","0.2770","3.2796","19.5800","5726.0873","0.0125","0.1000","156.0761","39.57060785","-104.83055473","36.5","4.0","4445"
"761.900","36.3540","14","0.5663","0.1309","0.2761","3.8366","19.6662","5726.1017","0.0125","0.1000","155.3413","39.57061512","-104.83055396","36.5","4.0","4467"
"761.950","36.2944","14","0.5658","0.1170","0.2676","4.8456","19.5733","5726.1137","0.0125","0.1000","155.8224","39.57062232","-104.83055296","36.5","4.0","4468"
"762.000","36.4957","14","0.5569","0.1098","0.2584","6.0619","19.2008","5726.0656","0.0125","0.1000","159.7267","39.57062969","-104.83055174","36.5","4.0","4479"
"762.050","36.5861","14","0.5428","0.1109","0.2103","6.9105","18.6554","5726.0040","0.0125","0.1000","164.8031","39.57063701","-104.83055049","36.5","4.0","4483"
"762.100","36.7989","14","0.5110","0.0945","0.1718","7.7177","17.5081","5725.9555","0.0125","0.1000","176.6246","39.57064438","-104.83054908","36.5","4.0","4496"
"762.150","36.9548","14","0.4894","0.0872","0.1351","8.7719","16.7234","5725.8926","0.0125","0.1000","185.6952","39.57065168","-104.83054734","36.5","4.0","4510"
"762.200","37.0490","14","0.4762","0.1066","0.1393","9.6994","16.2313","5725.8878","0.0125","0.1000","191.8134","39.57065894","-104.83054552","36.5","4.0","4523"
"762.250","37.1125","14","0.4608","0.1118","0.0862","10.2912","15.6557","5725.8322","0.0125","0.1000","199.2063","39.57066637","-104.83054373","36.5","4.0","4542"
"762.300","37.1247","14","0.4473","0.1121","0.1114","10.8921","15.1479","5725.8306","0.0125","0.1000","205.9508","39.57067367","-104.83054171","36.5","4.0","4546"
"762.350","37.1777","14","0.4207","0.1046","0.1202","11.6365","14.2043","5725.8546","0.0125","0.1000","219.9455","39.57068092","-104.83053959","36.5","4.0","4554"
"762.400","37.3845","14","0.3953","0.0681","0.0984","12.3224","13.3041","5725.8706","0.0125","0.1085","236.1351","39.57068828","-104.83053732","36.5","4.0","4566"
"762.450","37.5463","14","0.4069","0.0693","0.0625","12.9469","13.6680","5725.7945","0.0125","0.1090","230.8428","39.57069565","-104.83053505","36.5","4.0","4583"
"762.500","37.7300","14","0.4154","0.0914","0.0268","13.7560","13.9244","5725.7296","0.0125","0.1000","227.7004","39.57070295","-104.83053255","36.5","4.0","4577"
"762.550","37.7690","14","0.4082","0.0886","0.0253","14.5211","13.6493","5725.7244","0.0125","0.1000","232.5294","39.57071018","-104.83052991","36.5","4.0","4584"
"762.600","37.6019","14","0.4155","0.0827","0.0367","15.3256","13.8567","5725.7777","0.0125","0.1085","228.0358","39.57071737","-104.83052707","36.5","4.0","4595"
"762.650","37.6519","14","0.4440","0.0765","0.0535","15.9532","14.7737","5725.8570","0.0125","0.1100","214.1665","39.57072461","-104.83052420","36.5","4.0","4607"
"762.700","37.9188","14","0.4761","0.0720","0.0399","16.5925","15.8073","5725.8446","0.0125","0.1100","201.5816","39.57073197","-104.83052125","36.5","4.0","4613"
"762.750","37.9983","14","0.4993","0.0544","0.0162","17.3672","16.5464","5725.7981","0.0125","0.1040","192.9806","39.57073922","-104.83051813","36.5","4.0","4618"
"762.800","38.1625","14","0.5241","0.0291","-0.0101","18.3484","17.3413","5725.7653","0.0125","0.1000","184.9305","39.57074640","-104.83051480","36.5","4.0","4607"
"762.850","38.1200","14","0.5644","0.0055","-0.0063","19.0952","18.6634","5725.7777","0.0125","0.1000","171.6386","39.57075360","-104.83051127","36.5","4.0","4593"
"762.900","37.8304","15","0.5968","-0.0096","-0.0211","20.2137","19.7361","5725.7685","0.0125","0.1000","161.0770","39.57076052","-104.83050758","36.5","4.0","4609"
"762.950","37.9463","15","0.6501","-0.0325","-0.0419","21.4037","21.5064","5725.7485","0.0125","0.1000","148.2712","39.57076758","-104.83050365","36.5","4.0","4604"
"763.000","37.9984","14","0.7265","-0.0626","-0.0385","22.6867","24.0633","5725.7380","0.0125","0.1000","132.6980","39.57077451","-104.83049960","36.5","4.0","4575"
"763.050","37.8618","15","0.7894","-0.1084","-0.0334","23.7686","26.2008","5725.7625","0.0125","0.1000","121.4343","39.57078130","-104.83049533","36.5","4.0","4575"
"763.100","37.5740","15","0.8174","-0.1540","-0.0361","25.0828","27.2279","5725.7525","0.0125","0.1000","115.9650","39.57078789","-104.83049080","36.5","4.0","4512"
"763.150","37.3014","15","0.8275","-0.1765","-0.0610","26.2969","27.6962","5725.7521","0.0125","0.1000","113.1774","39.57079446","-104.83048630","36.5","4.0","4509"
"763.200","37.1461","14","0.8370","-0.1926","-0.0750","27.8991","28.1682","5725.6884","0.0125","0.1000","110.8175","39.57080088","-104.83048142","36.5","4.0","4474"
"763.250","37.0153","15","0.8334","-0.2014","-0.1157","29.4933","28.2128","5725.6323","0.0125","0.1000","110.2529","39.57080724","-104.83047638","36.5","4.0","4425"
"763.300","36.7643","15","0.8244","-0.2148","-0.1486","31.0492","28.0843","5725.5774","0.0125","0.1035","110.0061","39.57081331","-104.83047114","36.5","4.0","4385"
"763.350","36.4488","15","0.8203","-0.2350","-0.1668","32.5067","28.1332","5725.5274","0.0125","0.1040","108.8724","39.57081927","-104.83046577","36.5","4.0","4329"
"763.400","36.1100","15","0.8349","-0.2544","-0.1562","33.5936","28.8444","5725.5258","0.0125","0.1000","105.2010","39.57082511","-104.83046027","36.5","4.0","4304"
"763.450","35.7733","15","0.8603","-0.2434","-0.1246","34.8021","29.9616","5725.5959","0.0125","0.1010","100.3340","39.57083078","-104.83045478","36.5","4.0","4303"
"763.500","35.5552","15","0.9238","-0.2502","-0.0815","36.5401","32.4219","5725.6820","0.0125","0.1135","92.1549","39.57083620","-104.83044889","36.5","4.0","4285"
"763.550","35.2402","15","0.9894","-0.2723","-0.0891","38.3770","35.0074","5725.6443","0.0125","0.1200","84.5929","39.57084148","-104.83044285","36.5","4.0","4210"
"763.600","35.1031","15","1.0672","-0.2918","-0.1758","40.0399","38.0948","5725.5206","0.0125","0.1200","77.4343","39.57084662","-104.83043673","36.5","4.0","4178"
"763.650","34.6599","15","1.1251","-0.3083","-0.1752","41.9095","40.5504","5725.4913","0.0125","0.1130","71.8268","39.57085149","-104.83043043","36.5","4.0","4182"
"763.700","34.2484","15","1.1717","-0.3007","-0.1288","44.6147","42.6657","5725.5606","0.0125","0.1435","67.4553","39.57085590","-104.83042378","36.5","4.0","4133"
"763.750","33.9891","15","1.2205","-0.2853","-0.0810","46.9579","44.8979","5725.6692","0.0125","0.1620","63.6162","39.57086018","-104.83041696","36.5","4.0","4059"
"763.800","33.5666","14","1.2471","-0.2579","-0.1401","49.2596","46.3230","5725.6167","0.0125","0.1870","60.8925","39.57086428","-104.83041012","36.5","4.0","4032"
"763.850","33.3093","14","1.2156","-0.2583","-0.2398","51.7332","45.5594","5725.4293","0.0125","0.1800","61.4386","39.57086803","-104.83040323","36.5","4.0","4048"
"763.900","32.9078","14","1.1434","-0.2920","-0.2648","53.5192","43.2494","5725.4172","0.0125","0.1730","63.9401","39.57087170","-104.83039615","36.5","4.0","4019"
"763.950","32.4922","14","1.0849","-0.3144","-0.2467","55.3499","41.4626","5725.4449","0.0125","0.1600","65.8533","39.57087508","-104.83038905","36.5","4.0","3960"
"764.000","32.1644","14","1.0288","-0.3172","-0.2506","57.3783","39.7590","5725.4517","0.0125","0.1430","67.9820","39.57087838","-104.83038190","36.5","4.0","3921"
"764.050","31.8765","14","0.9730","-0.3260","-0.2562","59.3016","38.0309","5725.4557","0.0125","0.1300","70.4350","39.57088132","-104.83037469","36.5","4.0","3893"
"764.100","31.7202","14","0.9497","-0.3423","-0.3282","61.5351","37.5610","5725.3824","0.0125","0.1300","70.9664","39.57088403","-104.83036729","36.5","4.0","3840"
"764.150","31.2429","14","0.9710","-0.3707","-0.3180","63.5179","38.8826","5725.3764","0.0125","0.1300","67.5228","39.57088645","-104.83036000","36.5","4.0","3801"
"764.200","30.4582","14","1.0164","-0.3835","-0.2226","64.8148","41.2582","5725.5294","0.0125","0.1385","62.0367","39.57088879","-104.83035278","36.5","4.0","3762"
"764.250","29.8695","14","1.0502","-0.3382","-0.1955","67.3835","43.2360","5725.6447","0.0125","0.1600","58.0546","39.57089063","-104.83034555","36.5","4.0","3736"
"764.300","29.8569","14","1.0919","-0.3152","-0.2049","69.6852","45.5228","5725.6391","0.0125","0.1565","55.1149","39.57089236","-104.83033811","36.5","4.0","3687"
"764.350","29.5976","15","1.0987","-0.3104","-0.2167","71.8355","46.3666","5725.6227","0.0125","0.1500","53.6421","39.57089386","-104.83033070","36.5","4.0","3625"
"764.400","29.1904","14","1.1022","-0.3049","-0.2402","74.4945","47.0828","5725.5999","0.0125","0.1415","52.0993","39.57089503","-104.83032340","36.5","4.0","3592"
"764.450","28.8185","14","1.1267","-0.2809","-0.2656","77.3136","48.7157","5725.5566","0.0125","0.1410","49.7115","39.57089589","-104.83031620","36.5","4.0","3590"
"764.500","28.5440","14","1.1574","-0.2350","-0.2516","79.7255","50.6009","5725.5542","0.0125","0.1465","47.4034","39.57089663","-104.83030878","36.5","4.0","3568"
"764.550","28.3188","14","1.1723","-0.2110","-0.2549","81.6111","51.7464","5725.5402","0.0125","0.1340","45.9884","39.57089718","-104.83030153","36.5","4.0","3519"
"764.600","28.2881","15","1.1725","-0.1889","-0.3094","84.2585","52.2194","5725.4309","0.0125","0.1385","45.5225","39.57089732","-104.83029427","36.5","4.0","3540"
"764.650","27.8286","14","1.1404","-0.1780","-0.3007","86.8214","51.2059","5725.4225","0.0125","0.1510","45.6695","39.57089741","-104.83028709","36.5","4.0","3511"
"764.700","27.1911","14","1.1019","-0.1758","-0.2434","89.6056","49.8619","5725.4897","0.0125","0.1565","45.8260","39.57089707","-104.83028016","36.5","4.0","3478"
"764.750","27.4064","14","1.0848","-0.1553","-0.2552","92.3798","49.4712","5725.4669","0.0125","0.1500","46.5536","39.57089655","-104.83027300","36.5","4.0","3479"
"764.800","27.4471","14","1.0728","-0.1400","-0.3300","95.2244","49.2584","5725.3460","0.0125","0.1415","46.8243","39.57089575","-104.83026589","36.5","4.0","3460"
"764.850","27.0065","14","1.0893","-0.1730","-0.3302","97.3029","50.3440","5725.3075","0.0125","0.1500","45.0790","39.57089490","-104.83025897","36.5","4.0","3450"
"764.900","26.7361","14","1.1419","-0.2144","-0.3333","99.5900","53.2078","5725.3151","0.0125","0.1570","42.2257","39.57089367","-104.83025223","36.5","4.0","3429"
"764.950","26.5830","13","1.1909","-0.2334","-0.3535","101.8282","56.0320","5725.3031","0.0125","0.1640","39.8677","39.57089232","-104.83024555","36.5","4.0","3381"
"765.000","26.4743","13","1.2120","-0.2464","-0.3513","104.4188","57.6341","5725.2498","0.0125","0.1515","38.6011","39.57089068","-104.83023911","36.5","4.0","3361"
"765.050","25.9809","14","1.2224","-0.2571","-0.3799","107.8563","58.7909","5725.2350","0.0125","0.1500","37.1363","39.57088865","-104.83023297","36.5","4.0","3329"
"765.100","25.4306","14","1.2340","-0.2342","-0.3974","111.8251","60.0533","5725.1677","0.0125","0.1500","35.5855","39.57088624","-104.83022727","36.5","4.0","3321"
"765.150","25.1498","14","1.2339","-0.2181","-0.4396","115.2025","60.7096","5725.1105","0.0125","0.1500","34.8123","39.57088367","-104.83022163","36.5","4.0","3308"
"765.200","25.0404","14","1.2406","-0.1950","-0.4257","118.2385","61.6905","5725.1301","0.0125","0.1500","34.1096","39.57088099","-104.83021612","36.5","4.0","3288"
"765.250","24.9612","14","1.2239","-0.1296","-0.4054","120.8068","61.4342","5725.1417","0.0125","0.1400","34.1436","39.57087820","-104.83021073","36.5","4.0","3281"
"765.300","24.8188","14","1.2284","-0.1137","-0.3841","123.4478","62.0716","5725.1561","0.0125","0.1400","33.6002","39.57087520","-104.83020566","36.5","4.0","3352"
"765.350","24.6918","14","1.2245","-0.1232","-0.3484","126.0952","62.2640","5725.1890","0.0125","0.1340","33.3250","39.57087199","-104.83020064","36.5","4.0","3453"
"765.400","24.4536","14","1.1976","-0.0784","-0.3295","129.0293","61.3002","5725.2086","0.0125","0.1300","33.5224","39.57086864","-104.83019593","36.5","4.0","3370"
"765.450","24.4052","15","1.1674","-0.0196","-0.3297","131.9936","60.0197","5725.2422","0.0125","0.1400","34.1699","39.57086506","-104.83019151","36.5","4.0","3460"
"765.500","24.3550","15","1.1584","0.0294","-0.2863","135.5074","59.6564","5725.2895","0.0125","0.1435","34.3071","39.57086122","-104.83018745","36.5","4.0","3480"
"765.550","24.3830","15","1.1949","0.0558","-0.2646","139.7677","61.5116","5725.3103","0.0125","0.1560","33.3107","39.57085709","-104.83018375","36.5","4.0","3395"
"765.600","24.5085","15","1.2267","0.0767","-0.2016","143.1712","63.0613","5725.3648","0.0125","0.1515","32.6594","39.57085293","-104.83018020","36.5","4.0","3512"
"765.650","24.5307","15","1.2029","0.0993","-0.1595","145.4548","61.6943","5725.3712","0.0125","0.1400","33.4133","39.57084870","-104.83017685","36.5","4.0","3434"
